Id,label
20296,5
20297,4
20298,4
20299,3
20300,4
20301,2
20302,3
20303,5
20304,2
20305,5
20306,4
20307,2
20308,2
20309,3
20310,4
20311,2
20312,2
20313,3
20314,4
20315,4
20316,3
20317,4
20318,4
20319,4
20320,4
20321,4
20322,3
20323,4
20324,5
20325,4
20326,2
20327,4
20328,4
20329,5
20330,5
20331,5
20332,4
20333,5
20334,4
20335,4
20336,2
20337,5
20338,4
20339,4
20340,5
20341,4
20342,4
20343,3
20344,4
20345,2
20346,5
20347,4
20348,4
20349,2
20350,2
20351,2
20352,4
20353,4
20354,4
20355,4
20356,3
20357,4
20358,2
20359,5
20360,4
20361,5
20362,4
20363,5
20364,4
20365,4
20366,4
20367,2
20368,4
20369,4
20370,3
20371,4
20372,4
20373,2
20374,4
20375,4
20376,5
20377,3
20378,4
20379,4
20380,4
20381,4
20382,2
20383,4
20384,4
20385,4
20386,4
20387,4
20388,4
20389,5
20390,4
20391,4
20392,4
20393,4
20394,4
20395,4
20396,4
20397,4
20398,4
20399,5
20400,2
20401,4
20402,4
20403,5
20404,5
20405,3
20406,3
20407,3
20408,4
20409,4
20410,5
20411,1
20412,4
20413,5
20414,4
20415,4
20416,5
20417,4
20418,4
20419,1
20420,4
20421,3
20422,5
20423,4
20424,3
20425,5
20426,3
20427,4
20428,4
20429,4
20430,4
20431,2
20432,5
20433,4
20434,5
20435,4
20436,2
20437,4
20438,5
20439,2
20440,4
20441,5
20442,4
20443,4
20444,3
20445,4
20446,3
20447,5
20448,4
20449,3
20450,4
20451,4
20452,4
20453,3
20454,5
20455,2
20456,5
20457,2
20458,4
20459,5
20460,4
20461,4
20462,5
20463,4
20464,4
20465,2
20466,1
20467,4
20468,4
20469,5
20470,4
20471,3
20472,4
20473,3
20474,3
20475,4
20476,4
20477,5
20478,4
20479,4
20480,4
20481,2
20482,4
20483,5
20484,4
20485,4
20486,4
20487,4
20488,4
20489,4
20490,4
20491,4
20492,4
20493,3
20494,3
20495,4
20496,4
20497,4
20498,3
20499,5
20500,3
20501,5
20502,4
20503,4
20504,5
20505,3
20506,3
20507,5
20508,4
20509,4
20510,4
20511,4
20512,4
20513,4
20514,4
20515,3
20516,2
20517,2
20518,4
20519,4
20520,2
20521,4
20522,3
20523,5
20524,4
20525,2
20526,4
20527,5
20528,3
20529,4
20530,3
20531,4
20532,2
20533,4
20534,5
20535,1
20536,2
20537,5
20538,4
20539,4
20540,5
20541,4
20542,4
20543,3
20544,3
20545,4
20546,2
20547,4
20548,4
20549,4
20550,2
20551,2
20552,2
20553,4
20554,5
20555,4
20556,4
20557,4
20558,3
20559,3
20560,4
20561,4
20562,4
20563,4
20564,4
20565,3
20566,4
20567,4
20568,5
20569,3
20570,5
20571,4
20572,4
20573,4
20574,5
20575,4
20576,4
20577,4
20578,2
20579,3
20580,4
20581,4
20582,4
20583,3
20584,4
20585,4
20586,5
20587,5
20588,3
20589,2
20590,4
20591,2
20592,4
20593,4
20594,4
20595,5
20596,5
20597,4
20598,4
20599,3
20600,4
20601,4
20602,3
20603,5
20604,4
20605,4
20606,4
20607,4
20608,4
20609,5
20610,5
20611,3
20612,4
20613,4
20614,4
20615,4
20616,4
20617,4
20618,4
20619,4
20620,5
20621,3
20622,4
20623,3
20624,4
20625,3
20626,3
20627,4
20628,5
20629,4
20630,4
20631,4
20632,5
20633,4
20634,2
20635,4
20636,2
20637,3
20638,2
20639,3
20640,5
20641,4
20642,2
20643,5
20644,3
20645,2
20646,2
20647,2
20648,5
20649,4
20650,4
20651,4
20652,3
20653,2
20654,4
20655,5
20656,4
20657,5
20658,4
20659,4
20660,4
20661,4
20662,4
20663,3
20664,4
20665,3
20666,4
20667,4
20668,3
20669,4
20670,2
20671,3
20672,5
20673,5
20674,4
20675,4
20676,2
20677,3
20678,4
20679,5
20680,5
20681,5
20682,4
20683,4
20684,4
20685,5
20686,2
20687,5
20688,3
20689,5
20690,4
20691,5
20692,4
20693,4
20694,4
20695,5
20696,4
20697,5
20698,2
20699,5
20700,4
20701,3
20702,4
20703,4
20704,5
20705,5
20706,4
20707,2
20708,3
20709,4
20710,5
20711,2
20712,2
20713,4
20714,4
20715,4
20716,5
20717,4
20718,3
20719,3
20720,5
20721,4
20722,4
20723,3
20724,5
20725,4
20726,5
20727,4
20728,5
20729,5
20730,4
20731,4
20732,5
20733,4
20734,4
20735,4
20736,4
20737,5
20738,2
20739,5
20740,1
20741,2
20742,4
20743,2
20744,4
20745,5
20746,2
20747,5
20748,3
20749,5
20750,4
20751,4
20752,2
20753,3
20754,5
20755,4
20756,2
20757,4
20758,3
20759,3
20760,4
20761,4
20762,4
20763,5
20764,4
20765,4
20766,3
20767,4
20768,4
20769,5
20770,4
20771,4
20772,4
20773,4
20774,4
20775,4
20776,2
20777,4
20778,4
20779,5
20780,4
20781,5
20782,4
20783,5
20784,4
20785,4
20786,5
20787,4
20788,4
20789,5
20790,3
20791,5
20792,2
20793,4
20794,4
20795,2
20796,4
20797,3
20798,4
20799,4
20800,4
20801,4
20802,4
20803,4
20804,4
20805,4
20806,5
20807,5
20808,4
20809,2
20810,4
20811,3
20812,5
20813,4
20814,5
20815,4
20816,5
20817,4
20818,4
20819,4
20820,4
20821,4
20822,4
20823,5
20824,5
20825,4
20826,4
20827,4
20828,4
20829,4
20830,4
20831,2
20832,4
20833,5
20834,4
20835,4
20836,4
20837,4
20838,4
20839,4
20840,4
20841,2
20842,4
20843,4
20844,5
20845,4
20846,4
20847,4
20848,3
20849,4
20850,5
20851,3
20852,4
20853,4
20854,4
20855,5
20856,4
20857,5
20858,2
20859,3
20860,2
20861,3
20862,4
20863,2
20864,4
20865,3
20866,4
20867,5
20868,4
20869,4
20870,4
20871,3
20872,3
20873,2
20874,2
20875,4
20876,4
20877,4
20878,4
20879,2
20880,2
20881,4
20882,3
20883,4
20884,5
20885,4
20886,5
20887,2
20888,4
20889,4
20890,3
20891,4
20892,2
20893,4
20894,3
20895,4
20896,2
20897,3
20898,3
20899,2
20900,3
20901,3
20902,5
20903,4
20904,5
20905,5
20906,4
20907,5
20908,2
20909,4
20910,2
20911,4
20912,3
20913,3
20914,4
20915,5
20916,3
20917,4
20918,4
20919,4
20920,4
20921,5
20922,4
20923,5
20924,4
20925,3
20926,5
20927,4
20928,4
20929,4
20930,3
20931,4
20932,2
20933,4
20934,5
20935,4
20936,4
20937,4
20938,3
20939,3
20940,3
20941,4
20942,5
20943,5
20944,4
20945,2
20946,5
20947,5
20948,5
20949,4
20950,5
20951,5
20952,4
20953,3
20954,2
20955,2
20956,5
20957,3
20958,5
20959,5
20960,4
20961,5
20962,3
20963,4
20964,4
20965,2
20966,4
20967,4
20968,3
20969,4
20970,5
20971,4
20972,4
20973,4
20974,4
20975,4
20976,4
20977,4
20978,5
20979,5
20980,5
20981,5
20982,4
20983,5
20984,2
20985,3
20986,5
20987,3
20988,5
20989,3
20990,5
20991,5
20992,4
20993,4
20994,3
20995,2
20996,5
20997,4
20998,5
20999,4
21000,4
21001,4
21002,4
21003,4
21004,4
21005,5
21006,2
21007,4
21008,3
21009,4
21010,4
21011,2
21012,4
21013,5
21014,4
21015,5
21016,3
21017,4
21018,3
21019,4
21020,4
21021,4
21022,3
21023,4
21024,4
21025,4
21026,2
21027,2
21028,4
21029,4
21030,5
21031,5
21032,4
21033,3
21034,5
21035,4
21036,4
21037,2
21038,5
21039,5
21040,4
21041,4
21042,5
21043,1
21044,4
21045,4
21046,3
21047,3
21048,5
21049,4
21050,3
21051,3
21052,5
21053,3
21054,5
21055,4
21056,4
21057,3
21058,4
21059,4
21060,1
21061,4
21062,4
21063,4
21064,4
21065,4
21066,4
21067,4
21068,2
21069,2
21070,2
21071,3
21072,3
21073,3
21074,2
21075,2
21076,2
21077,2
21078,2
21079,2
21080,2
21081,2
21082,3
21083,2
21084,2
21085,4
21086,3
21087,2
21088,2
21089,3
21090,3
21091,2
21092,2
21093,2
21094,1
21095,2
21096,2
21097,2
21098,2
21099,1
21100,4
21101,2
21102,3
21103,1
21104,3
21105,2
21106,2
21107,1
21108,1
21109,2
21110,2
21111,2
21112,2
21113,2
21114,2
21115,2
21116,2
21117,2
21118,2
21119,3
21120,1
21121,2
21122,1
21123,1
21124,2
21125,1
21126,4
21127,3
21128,3
21129,4
21130,2
21131,4
21132,3
21133,4
21134,2
21135,3
21136,2
21137,4
21138,4
21139,2
21140,2
21141,4
21142,2
21143,3
21144,4
21145,2
21146,2
21147,4
21148,2
21149,4
21150,3
21151,2
21152,4
21153,2
21154,2
21155,3
21156,2
21157,2
21158,4
21159,3
21160,4
21161,1
21162,2
21163,2
21164,3
21165,4
21166,3
21167,2
21168,2
21169,2
21170,3
21171,2
21172,3
21173,4
21174,3
21175,4
21176,4
21177,4
21178,4
21179,3
21180,5
21181,4
21182,1
21183,2
21184,4
21185,3
21186,2
21187,1
21188,4
21189,2
21190,4
21191,2
21192,2
21193,2
21194,2
21195,2
21196,2
21197,2
21198,2
21199,4
21200,2
21201,4
21202,2
21203,2
21204,2
21205,3
21206,1
21207,4
21208,2
21209,2
21210,2
21211,4
21212,2
21213,2
21214,3
21215,2
21216,3
21217,4
21218,3
21219,3
21220,3
21221,2
21222,2
21223,4
21224,2
21225,3
21226,2
21227,1
21228,2
21229,2
21230,5
21231,2
21232,2
21233,4
21234,2
21235,4
21236,2
21237,4
21238,3
21239,4
21240,2
21241,2
21242,2
21243,4
21244,3
21245,4
21246,2
21247,2
21248,2
21249,2
21250,3
21251,5
21252,4
21253,2
21254,2
21255,4
21256,4
21257,3
21258,2
21259,3
21260,3
21261,2
21262,2
21263,2
21264,4
21265,2
21266,4
21267,2
21268,2
21269,3
21270,4
21271,2
21272,3
21273,2
21274,3
21275,4
21276,3
21277,3
21278,2
21279,2
21280,2
21281,3
21282,2
21283,3
21284,2
21285,4
21286,5
21287,3
21288,2
21289,2
21290,2
21291,2
21292,2
21293,3
21294,2
21295,3
21296,2
21297,3
21298,2
21299,3
21300,2
21301,3
21302,2
21303,2
21304,2
21305,2
21306,2
21307,2
21308,2
21309,2
21310,4
21311,2
21312,4
21313,3
21314,2
21315,2
21316,2
21317,1
21318,2
21319,4
21320,3
21321,2
21322,2
21323,3
21324,4
21325,2
21326,3
21327,2
21328,1
21329,4
21330,2
21331,3
21332,4
21333,4
21334,2
21335,2
21336,4
21337,2
21338,3
21339,3
21340,2
21341,4
21342,4
21343,4
21344,3
21345,3
21346,1
21347,3
21348,3
21349,4
21350,1
21351,3
21352,2
21353,3
21354,4
21355,3
21356,1
21357,2
21358,4
21359,3
21360,2
21361,2
21362,3
21363,2
21364,4
21365,1
21366,2
21367,3
21368,2
21369,4
21370,4
21371,3
21372,1
21373,3
21374,3
21375,1
21376,1
21377,1
21378,1
21379,2
21380,2
21381,1
21382,2
21383,2
21384,2
21385,2
21386,1
21387,2
21388,3
21389,3
21390,1
21391,2
21392,4
21393,1
21394,2
21395,4
21396,2
21397,2
21398,1
21399,2
21400,1
21401,3
21402,2
21403,3
21404,2
21405,4
21406,2
21407,2
21408,2
21409,1
21410,1
21411,2
21412,4
21413,2
21414,4
21415,3
21416,2
21417,2
21418,2
21419,3
21420,1
21421,2
21422,2
21423,2
21424,3
21425,2
21426,2
21427,3
21428,2
21429,2
21430,2
21431,4
21432,1
21433,4
21434,2
21435,4
21436,3
21437,2
21438,4
21439,2
21440,3
21441,2
21442,2
21443,3
21444,3
21445,2
21446,2
21447,2
21448,5
21449,2
21450,2
21451,1
21452,2
21453,4
21454,2
21455,3
21456,2
21457,3
21458,4
21459,4
21460,3
21461,3
21462,2
21463,3
21464,2
21465,2
21466,4
21467,1
21468,4
21469,3
21470,3
21471,2
21472,4
21473,3
21474,4
21475,2
21476,3
21477,2
21478,2
21479,2
21480,2
21481,4
21482,2
21483,4
21484,2
21485,2
21486,1
21487,3
21488,4
21489,4
21490,2
21491,4
21492,1
21493,2
21494,3
21495,2
21496,2
21497,2
21498,4
21499,3
21500,2
21501,2
21502,2
21503,2
21504,4
21505,1
21506,2
21507,1
21508,2
21509,2
21510,3
21511,3
21512,2
21513,2
21514,2
21515,3
21516,2
21517,4
21518,3
21519,2
21520,2
21521,3
21522,2
21523,2
21524,2
21525,2
21526,2
21527,2
21528,2
21529,2
21530,2
21531,1
21532,4
21533,3
21534,2
21535,2
21536,4
21537,2
21538,2
21539,3
21540,2
21541,1
21542,2
21543,2
21544,2
21545,4
21546,2
21547,2
21548,2
21549,3
21550,4
21551,5
21552,2
21553,2
21554,3
21555,3
21556,2
21557,4
21558,2
21559,2
21560,2
21561,4
21562,3
21563,1
21564,2
21565,2
21566,2
21567,2
21568,2
21569,2
21570,2
21571,2
21572,2
21573,4
21574,2
21575,3
21576,1
21577,2
21578,5
21579,2
21580,2
21581,1
21582,2
21583,2
21584,2
21585,2
21586,3
21587,2
21588,2
21589,4
21590,4
21591,2
21592,2
21593,3
21594,3
21595,5
21596,2
21597,3
21598,2
21599,4
21600,2
21601,3
21602,2
21603,4
21604,2
21605,2
21606,1
21607,2
21608,2
21609,3
21610,2
21611,2
21612,2
21613,2
21614,2
21615,2
21616,3
21617,1
21618,2
21619,2
21620,4
21621,2
21622,2
21623,2
21624,2
21625,2
21626,1
21627,3
21628,2
21629,2
21630,3
21631,2
21632,2
21633,1
21634,2
21635,3
21636,1
21637,1
21638,2
21639,3
21640,4
21641,3
21642,3
21643,4
21644,3
21645,2
21646,4
21647,3
21648,2
21649,2
21650,2
21651,3
21652,3
21653,2
21654,2
21655,2
21656,4
21657,2
21658,1
21659,1
21660,4
21661,2
21662,4
21663,1
21664,2
21665,4
21666,3
21667,3
21668,4
21669,1
21670,4
21671,2
21672,2
21673,2
21674,3
21675,2
21676,2
21677,2
21678,1
21679,2
21680,3
21681,4
21682,2
21683,3
21684,1
21685,1
21686,2
21687,1
21688,3
21689,4
21690,4
21691,3
21692,2
21693,2
21694,3
21695,2
21696,4
21697,2
21698,1
21699,4
21700,1
21701,2
21702,3
21703,2
21704,2
21705,4
21706,2
21707,2
21708,2
21709,1
21710,4
21711,4
21712,2
21713,2
21714,1
21715,5
21716,2
21717,2
21718,2
21719,2
21720,1
21721,1
21722,2
21723,2
21724,2
21725,2
21726,2
21727,4
21728,3
21729,2
21730,2
21731,3
21732,3
21733,2
21734,2
21735,2
21736,4
21737,2
21738,4
21739,3
21740,2
21741,3
21742,2
21743,3
21744,2
21745,3
21746,3
21747,1
21748,3
21749,3
21750,3
21751,4
21752,4
21753,3
21754,2
21755,2
21756,2
21757,3
21758,2
21759,3
21760,3
21761,2
21762,5
21763,3
21764,3
21765,2
21766,4
21767,2
21768,3
21769,2
21770,1
21771,2
21772,4
21773,4
21774,3
21775,2
21776,3
21777,1
21778,5
21779,2
21780,2
21781,2
21782,2
21783,4
21784,1
21785,2
21786,3
21787,3
21788,4
21789,2
21790,3
21791,4
21792,2
21793,2
21794,3
21795,2
21796,2
21797,2
21798,2
21799,5
21800,2
21801,2
21802,2
21803,3
21804,2
21805,2
21806,2
21807,2
21808,2
21809,2
21810,3
21811,2
21812,3
21813,3
21814,2
21815,2
21816,1
21817,2
21818,4
21819,2
21820,3
21821,2
21822,3
21823,3
21824,1
21825,4
21826,2
21827,2
21828,3
21829,2
21830,2
21831,2
21832,2
21833,3
21834,2
21835,4
21836,4
21837,2
21838,1
21839,3
21840,3
21841,3
21842,2
21843,1
21844,2
21845,2
21846,2
21847,2
21848,3
21849,3
21850,2
21851,3
21852,1
21853,1
21854,2
21855,3
21856,4
21857,2
21858,2
21859,3
21860,4
21861,3
21862,2
21863,1
21864,2
21865,2
21866,2
21867,2
21868,4
21869,4
21870,2
21871,2
21872,2
21873,2
21874,3
21875,2
21876,1
21877,2
21878,4
21879,3
21880,2
21881,2
21882,4
21883,3
21884,2
21885,1
21886,2
21887,2
21888,2
21889,2
21890,3
21891,2
21892,3
21893,1
21894,3
21895,3
21896,3
21897,3
21898,2
21899,3
21900,3
21901,2
21902,2
21903,2
21904,2
21905,1
21906,1
21907,2
21908,2
21909,4
21910,1
21911,3
21912,4
21913,4
21914,2
21915,3
21916,2
21917,4
21918,2
21919,4
21920,1
21921,2
21922,2
21923,4
21924,2
21925,2
21926,4
21927,1
21928,5
21929,2
21930,2
21931,2
21932,2
21933,3
21934,5
21935,3
21936,2
21937,4
21938,4
21939,2
21940,4
21941,2
21942,2
21943,4
21944,3
21945,2
21946,3
21947,3
21948,3
21949,2
21950,2
21951,2
21952,2
21953,5
21954,1
21955,2
21956,3
21957,2
21958,2
21959,2
21960,4
21961,2
21962,2
21963,2
21964,2
21965,3
21966,2
21967,4
21968,3
21969,3
21970,2
21971,2
21972,2
21973,2
21974,2
21975,3
21976,1
21977,3
21978,2
21979,2
21980,2
21981,2
21982,2
21983,4
21984,3
21985,1
21986,2
21987,2
21988,1
21989,1
21990,4
21991,2
21992,3
21993,2
21994,4
21995,2
21996,1
21997,3
21998,3
21999,2
22000,3
22001,1
22002,3
22003,2
22004,2
22005,3
22006,3
22007,1
22008,1
22009,2
22010,4
22011,2
22012,4
22013,3
22014,2
22015,4
22016,2
22017,1
22018,2
22019,5
22020,2
22021,2
22022,3
22023,2
22024,4
22025,1
22026,2
22027,3
22028,3
22029,1
22030,2
22031,2
22032,2
22033,4
22034,3
22035,3
22036,4
22037,4
22038,1
22039,2
22040,3
22041,2
22042,2
22043,2
22044,2
22045,2
22046,4
22047,4
22048,3
22049,3
22050,3
22051,2
22052,3
22053,2
22054,3
22055,3
22056,3
22057,2
22058,1
22059,2
22060,4
22061,2
22062,2
22063,2
22064,3
22065,2
22066,2
22067,3
22068,2
22069,2
22070,4
22071,2
22072,2
22073,4
22074,2
22075,2
22076,2
22077,3
22078,2
22079,4
22080,2
22081,2
22082,2
22083,2
22084,4
22085,2
22086,3
22087,4
22088,4
22089,2
22090,3
22091,4
22092,2
22093,2
22094,3
22095,4
22096,1
22097,4
22098,4
22099,3
22100,4
22101,5
22102,2
22103,4
22104,4
22105,3
22106,2
22107,1
22108,4
22109,2
22110,2
22111,2
22112,2
22113,2
22114,2
22115,2
22116,2
22117,2
22118,3
22119,3
22120,2
22121,4
22122,4
22123,3
22124,2
22125,2
22126,2
22127,2
22128,1
22129,1
22130,1
22131,3
22132,3
22133,1
22134,2
22135,4
22136,2
22137,4
22138,2
22139,2
22140,3
22141,2
22142,3
22143,2
22144,4
22145,4
22146,3
22147,3
22148,3
22149,2
22150,4
22151,4
22152,3
22153,2
22154,2
22155,2
22156,2
22157,4
22158,3
22159,4
22160,3
22161,2
22162,2
22163,1
22164,2
22165,4
22166,2
22167,3
22168,3
22169,1
22170,4
22171,2
22172,2
22173,2
22174,4
22175,2
22176,3
22177,4
22178,2
22179,4
22180,2
22181,4
22182,3
22183,2
22184,2
22185,4
22186,3
22187,3
22188,2
22189,2
22190,2
22191,3
22192,4
22193,2
22194,3
22195,1
22196,2
22197,2
22198,2
22199,2
22200,4
22201,2
22202,3
22203,2
22204,2
22205,2
22206,4
22207,5
22208,5
22209,2
22210,1
