Id,label
20252,4
20253,5
20254,5
20255,3
20256,4
20257,5
20258,4
20259,4
20260,5
20261,5
20262,3
20263,4
20264,5
20265,3
20266,3
20267,3
20268,3
20269,5
20270,4
20271,4
20272,4
20273,5
20274,5
20275,4
20276,4
20277,4
20278,2
20279,4
20280,5
20281,4
20282,5
20283,2
20284,5
20285,5
20286,4
20287,4
20288,3
20289,4
20290,4
20291,5
20292,4
20293,4
20294,4
20295,4
20296,4
20297,4
20298,4
20299,3
20300,4
20301,4
20302,4
20303,5
20304,4
20305,5
20306,4
20307,3
20308,3
20309,2
20310,4
20311,3
20312,3
20313,3
20314,4
20315,4
20316,3
20317,5
20318,4
20319,4
20320,4
20321,4
20322,4
20323,5
20324,5
20325,2
20326,3
20327,4
20328,4
20329,4
20330,5
20331,5
20332,5
20333,5
20334,5
20335,5
20336,3
20337,5
20338,4
20339,5
20340,5
20341,3
20342,4
20343,4
20344,4
20345,3
20346,5
20347,5
20348,4
20349,2
20350,4
20351,3
20352,3
20353,5
20354,4
20355,2
20356,4
20357,5
20358,4
20359,5
20360,3
20361,5
20362,3
20363,5
20364,5
20365,4
20366,5
20367,3
20368,5
20369,5
20370,4
20371,5
20372,5
20373,2
20374,4
20375,5
20376,4
20377,4
20378,4
20379,4
20380,5
20381,4
20382,2
20383,5
20384,4
20385,4
20386,5
20387,5
20388,5
20389,5
20390,4
20391,5
20392,4
20393,4
20394,4
20395,5
20396,4
20397,5
20398,4
20399,5
20400,4
20401,4
20402,3
20403,5
20404,5
20405,3
20406,3
20407,3
20408,4
20409,4
20410,5
20411,4
20412,4
20413,4
20414,4
20415,4
20416,4
20417,4
20418,3
20419,2
20420,4
20421,4
20422,5
20423,5
20424,3
20425,3
20426,2
20427,2
20428,4
20429,4
20430,4
20431,3
20432,5
20433,3
20434,5
20435,5
20436,4
20437,3
20438,5
20439,2
20440,4
20441,5
20442,5
20443,5
20444,2
20445,4
20446,4
20447,5
20448,3
20449,2
20450,4
20451,4
20452,3
20453,3
20454,5
20455,2
20456,5
20457,4
20458,4
20459,5
20460,4
20461,5
20462,5
20463,2
20464,4
20465,2
20466,2
20467,3
20468,4
20469,5
20470,3
20471,3
20472,4
20473,3
20474,4
20475,3
20476,4
20477,5
20478,3
20479,4
20480,4
20481,3
20482,5
20483,4
20484,4
20485,4
20486,4
20487,5
20488,4
20489,5
20490,4
20491,4
20492,4
20493,4
20494,2
20495,5
20496,5
20497,4
20498,4
20499,5
20500,4
20501,5
20502,4
20503,3
20504,4
20505,3
20506,4
20507,3
20508,4
20509,5
20510,5
20511,5
20512,4
20513,4
20514,2
20515,5
20516,3
20517,2
20518,3
20519,4
20520,3
20521,4
20522,4
20523,5
20524,3
20525,4
20526,5
20527,4
20528,4
20529,5
20530,4
20531,5
20532,4
20533,4
20534,4
20535,3
20536,4
20537,5
20538,4
20539,5
20540,4
20541,5
20542,5
20543,3
20544,3
20545,4
20546,3
20547,5
20548,4
20549,4
20550,3
20551,3
20552,2
20553,5
20554,5
20555,4
20556,4
20557,3
20558,4
20559,3
20560,4
20561,4
20562,5
20563,4
20564,4
20565,4
20566,3
20567,5
20568,4
20569,3
20570,4
20571,4
20572,5
20573,4
20574,5
20575,4
20576,4
20577,5
20578,5
20579,2
20580,4
20581,4
20582,5
20583,3
20584,5
20585,4
20586,5
20587,5
20588,3
20589,3
20590,3
20591,3
20592,2
20593,5
20594,3
20595,5
20596,5
20597,4
20598,4
20599,2
20600,4
20601,4
20602,3
20603,5
20604,4
20605,5
20606,4
20607,4
20608,5
20609,5
20610,5
20611,4
20612,3
20613,4
20614,4
20615,3
20616,4
20617,4
20618,4
20619,4
20620,5
20621,4
20622,4
20623,3
20624,5
20625,4
20626,3
20627,4
20628,5
20629,4
20630,3
20631,4
20632,4
20633,4
20634,2
20635,4
20636,2
20637,4
20638,4
20639,2
20640,5
20641,4
20642,2
20643,5
20644,2
20645,2
20646,4
20647,3
20648,5
20649,4
20650,4
20651,5
20652,4
20653,4
20654,4
20655,5
20656,4
20657,5
20658,4
20659,4
20660,3
20661,4
20662,5
20663,4
20664,5
20665,4
20666,4
20667,5
20668,4
20669,5
20670,4
20671,5
20672,5
20673,5
20674,2
20675,5
20676,3
20677,3
20678,5
20679,4
20680,5
20681,4
20682,3
20683,4
20684,5
20685,5
20686,3
20687,4
20688,4
20689,5
20690,4
20691,5
20692,4
20693,5
20694,5
20695,5
20696,5
20697,5
20698,4
20699,5
20700,5
20701,3
20702,4
20703,5
20704,5
20705,5
20706,4
20707,2
20708,2
20709,4
20710,5
20711,5
20712,4
20713,5
20714,2
20715,4
20716,5
20717,5
20718,4
20719,3
20720,5
20721,4
20722,5
20723,4
20724,5
20725,3
20726,4
20727,4
20728,5
20729,5
20730,5
20731,5
20732,4
20733,5
20734,4
20735,4
20736,5
20737,4
20738,3
20739,5
20740,2
20741,3
20742,4
20743,3
20744,5
20745,5
20746,2
20747,5
20748,2
20749,5
20750,3
20751,5
20752,5
20753,3
20754,5
20755,4
20756,3
20757,4
20758,4
20759,5
20760,4
20761,5
20762,4
20763,5
20764,4
20765,3
20766,5
20767,5
20768,5
20769,4
20770,4
20771,5
20772,5
20773,4
20774,4
20775,3
20776,4
20777,3
20778,4
20779,5
20780,4
20781,5
20782,3
20783,5
20784,4
20785,4
20786,5
20787,4
20788,4
20789,4
20790,5
20791,5
20792,4
20793,4
20794,5
20795,2
20796,3
20797,4
20798,5
20799,4
20800,4
20801,3
20802,4
20803,4
20804,4
20805,5
20806,4
20807,5
20808,5
20809,3
20810,5
20811,4
20812,5
20813,3
20814,5
20815,5
20816,5
20817,3
20818,4
20819,3
20820,4
20821,5
20822,4
20823,4
20824,5
20825,4
20826,4
20827,4
20828,4
20829,3
20830,5
20831,3
20832,3
20833,4
20834,4
20835,4
20836,4
20837,4
20838,5
20839,4
20840,4
20841,3
20842,4
20843,4
20844,4
20845,5
20846,4
20847,5
20848,4
20849,4
20850,5
20851,3
20852,4
20853,4
20854,4
20855,5
20856,4
20857,5
20858,3
20859,4
20860,4
20861,4
20862,5
20863,3
20864,5
20865,5
20866,4
20867,5
20868,5
20869,5
20870,4
20871,4
20872,3
20873,3
20874,4
20875,5
20876,5
20877,5
20878,5
20879,4
20880,2
20881,4
20882,3
20883,4
20884,4
20885,4
20886,5
20887,4
20888,4
20889,4
20890,3
20891,4
20892,2
20893,4
20894,2
20895,4
20896,4
20897,4
20898,4
20899,2
20900,3
20901,3
20902,5
20903,5
20904,4
20905,5
20906,2
20907,4
20908,5
20909,4
20910,2
20911,4
20912,3
20913,5
20914,5
20915,5
20916,4
20917,4
20918,4
20919,3
20920,4
20921,4
20922,5
20923,5
20924,4
20925,4
20926,5
20927,5
20928,5
20929,4
20930,4
20931,4
20932,3
20933,4
20934,4
20935,4
20936,5
20937,4
20938,2
20939,3
20940,3
20941,4
20942,5
20943,5
20944,4
20945,3
20946,5
20947,5
20948,4
20949,5
20950,3
20951,5
20952,4
20953,3
20954,2
20955,3
20956,5
20957,4
20958,4
20959,5
20960,3
20961,5
20962,2
20963,4
20964,4
20965,2
20966,4
20967,4
20968,4
20969,4
20970,5
20971,3
20972,5
20973,4
20974,4
20975,4
20976,3
20977,3
20978,4
20979,5
20980,5
20981,2
20982,5
20983,5
20984,3
20985,4
20986,5
20987,2
20988,5
20989,3
20990,5
20991,4
20992,3
20993,5
20994,5
20995,3
20996,5
20997,2
20998,5
20999,4
21000,4
21001,4
21002,2
21003,5
21004,5
21005,5
21006,4
21007,4
21008,4
21009,3
21010,5
21011,2
21012,5
21013,5
21014,5
21015,5
21016,2
21017,5
21018,5
21019,5
21020,2
21021,2
21022,2
21023,4
21024,5
21025,3
21026,2
21027,3
21028,5
21029,4
21030,5
21031,5
21032,4
21033,2
21034,5
21035,5
21036,5
21037,2
21038,5
21039,5
21040,5
21041,5
21042,5
21043,3
21044,3
21045,5
21046,3
21047,5
21048,5
21049,5
21050,2
21051,4
21052,5
21053,4
21054,5
21055,5
21056,4
21057,5
21058,3
21059,4
21060,5
21061,4
21062,4
21063,5
21064,4
21065,5
21066,4
21067,3
21068,4
21069,2
21070,3
21071,3
21072,3
21073,2
21074,2
21075,2
21076,2
21077,2
21078,2
21079,4
21080,2
21081,3
21082,2
21083,3
21084,2
21085,2
21086,2
21087,2
21088,3
21089,3
21090,4
21091,2
21092,2
21093,2
21094,2
21095,2
21096,3
21097,2
21098,2
21099,3
21100,4
21101,2
21102,3
21103,2
21104,2
21105,3
21106,2
21107,2
21108,2
21109,3
21110,3
21111,2
21112,3
21113,2
21114,2
21115,3
21116,3
21117,2
21118,2
21119,2
21120,2
21121,2
21122,2
21123,2
21124,2
21125,2
21126,3
21127,4
21128,5
21129,4
21130,2
21131,3
21132,2
21133,3
21134,2
21135,2
21136,2
21137,4
21138,3
21139,3
21140,2
21141,4
21142,2
21143,3
21144,2
21145,3
21146,3
21147,2
21148,2
21149,3
21150,3
21151,2
21152,4
21153,2
21154,2
21155,3
21156,2
21157,2
21158,2
21159,2
21160,4
21161,3
21162,2
21163,2
21164,4
21165,3
21166,3
21167,2
21168,2
21169,2
21170,3
21171,2
21172,2
21173,3
21174,2
21175,4
21176,2
21177,5
21178,2
21179,3
21180,4
21181,5
21182,2
21183,2
21184,2
21185,2
21186,2
21187,2
21188,3
21189,3
21190,2
21191,2
21192,3
21193,2
21194,5
21195,2
21196,3
21197,3
21198,2
21199,3
21200,2
21201,3
21202,2
21203,2
21204,2
21205,4
21206,2
21207,4
21208,2
21209,2
21210,2
21211,2
21212,2
21213,3
21214,4
21215,2
21216,2
21217,2
21218,3
21219,3
21220,3
21221,3
21222,3
21223,2
21224,2
21225,4
21226,3
21227,2
21228,2
21229,2
21230,4
21231,3
21232,2
21233,4
21234,2
21235,3
21236,2
21237,2
21238,3
21239,2
21240,2
21241,3
21242,3
21243,2
21244,3
21245,2
21246,2
21247,2
21248,3
21249,2
21250,4
21251,2
21252,3
21253,2
21254,3
21255,5
21256,3
21257,2
21258,2
21259,2
21260,3
21261,3
21262,3
21263,2
21264,4
21265,3
21266,3
21267,2
21268,3
21269,2
21270,3
21271,3
21272,2
21273,2
21274,2
21275,3
21276,3
21277,3
21278,3
21279,2
21280,2
21281,3
21282,2
21283,4
21284,3
21285,4
21286,4
21287,2
21288,3
21289,3
21290,3
21291,3
21292,2
21293,2
21294,2
21295,2
21296,2
21297,3
21298,2
21299,2
21300,2
21301,3
21302,2
21303,2
21304,3
21305,2
21306,2
21307,2
21308,2
21309,2
21310,3
21311,2
21312,3
21313,2
21314,3
21315,2
21316,2
21317,2
21318,3
21319,3
21320,4
21321,4
21322,4
21323,4
21324,3
21325,3
21326,2
21327,2
21328,2
21329,4
21330,3
21331,3
21332,2
21333,3
21334,3
21335,2
21336,2
21337,2
21338,4
21339,2
21340,4
21341,4
21342,3
21343,3
21344,3
21345,2
21346,2
21347,3
21348,3
21349,4
21350,2
21351,3
21352,2
21353,3
21354,2
21355,3
21356,2
21357,3
21358,5
21359,3
21360,2
21361,2
21362,2
21363,2
21364,2
21365,2
21366,2
21367,2
21368,2
21369,4
21370,4
21371,2
21372,3
21373,2
21374,3
21375,2
21376,2
21377,3
21378,2
21379,3
21380,2
21381,2
21382,3
21383,2
21384,2
21385,2
21386,2
21387,2
21388,2
21389,4
21390,2
21391,3
21392,4
21393,3
21394,3
21395,2
21396,2
21397,2
21398,2
21399,3
21400,3
21401,3
21402,2
21403,3
21404,2
21405,4
21406,2
21407,2
21408,4
21409,2
21410,3
21411,2
21412,5
21413,2
21414,3
21415,2
21416,2
21417,2
21418,2
21419,3
21420,2
21421,2
21422,3
21423,3
21424,3
21425,2
21426,2
21427,3
21428,2
21429,2
21430,3
21431,3
21432,3
21433,3
21434,3
21435,3
21436,4
21437,2
21438,3
21439,2
21440,3
21441,3
21442,2
21443,3
21444,3
21445,2
21446,2
21447,2
21448,4
21449,2
21450,2
21451,2
21452,3
21453,3
21454,2
21455,2
21456,2
21457,2
21458,3
21459,2
21460,2
21461,3
21462,2
21463,3
21464,2
21465,3
21466,4
21467,2
21468,4
21469,2
21470,2
21471,2
21472,4
21473,4
21474,3
21475,3
21476,2
21477,2
21478,2
21479,2
21480,3
21481,3
21482,3
21483,4
21484,4
21485,4
21486,2
21487,2
21488,2
21489,3
21490,2
21491,3
21492,2
21493,3
21494,3
21495,2
21496,3
21497,4
21498,4
21499,3
21500,3
21501,3
21502,2
21503,3
21504,4
21505,2
21506,2
21507,2
21508,2
21509,2
21510,2
21511,3
21512,2
21513,2
21514,2
21515,3
21516,2
21517,3
21518,2
21519,2
21520,2
21521,3
21522,2
21523,2
21524,2
21525,2
21526,2
21527,2
21528,2
21529,2
21530,3
21531,2
21532,3
21533,4
21534,3
21535,2
21536,2
21537,2
21538,2
21539,2
21540,2
21541,2
21542,4
21543,2
21544,4
21545,2
21546,2
21547,2
21548,2
21549,3
21550,3
21551,4
21552,2
21553,2
21554,3
21555,3
21556,3
21557,4
21558,2
21559,2
21560,2
21561,4
21562,4
21563,2
21564,3
21565,2
21566,2
21567,3
21568,3
21569,3
21570,2
21571,2
21572,2
21573,3
21574,2
21575,2
21576,2
21577,3
21578,4
21579,2
21580,2
21581,2
21582,3
21583,2
21584,3
21585,3
21586,3
21587,2
21588,2
21589,3
21590,2
21591,2
21592,2
21593,3
21594,2
21595,5
21596,3
21597,3
21598,3
21599,2
21600,2
21601,3
21602,3
21603,2
21604,2
21605,2
21606,2
21607,3
21608,2
21609,2
21610,3
21611,2
21612,2
21613,4
21614,5
21615,2
21616,3
21617,2
21618,2
21619,3
21620,2
21621,2
21622,3
21623,3
21624,2
21625,2
21626,2
21627,3
21628,3
21629,2
21630,3
21631,3
21632,3
21633,2
21634,2
21635,3
21636,2
21637,2
21638,2
21639,3
21640,2
21641,2
21642,4
21643,3
21644,2
21645,2
21646,4
21647,2
21648,3
21649,2
21650,2
21651,3
21652,3
21653,2
21654,2
21655,2
21656,2
21657,2
21658,3
21659,2
21660,3
21661,2
21662,3
21663,2
21664,2
21665,3
21666,2
21667,3
21668,3
21669,2
21670,4
21671,3
21672,3
21673,2
21674,3
21675,3
21676,2
21677,2
21678,2
21679,2
21680,2
21681,4
21682,2
21683,3
21684,3
21685,2
21686,2
21687,2
21688,4
21689,3
21690,3
21691,4
21692,2
21693,2
21694,4
21695,2
21696,4
21697,2
21698,2
21699,3
21700,2
21701,2
21702,2
21703,2
21704,2
21705,4
21706,2
21707,3
21708,2
21709,2
21710,2
21711,3
21712,2
21713,2
21714,3
21715,3
21716,3
21717,2
21718,2
21719,3
21720,3
21721,2
21722,2
21723,2
21724,2
21725,2
21726,3
21727,3
21728,3
21729,2
21730,2
21731,2
21732,3
21733,2
21734,2
21735,3
21736,5
21737,2
21738,3
21739,2
21740,3
21741,4
21742,3
21743,2
21744,2
21745,4
21746,2
21747,2
21748,2
21749,2
21750,3
21751,4
21752,3
21753,3
21754,3
21755,2
21756,2
21757,2
21758,2
21759,2
21760,4
21761,2
21762,4
21763,2
21764,4
21765,3
21766,3
21767,2
21768,4
21769,3
21770,5
21771,2
21772,2
21773,2
21774,2
21775,2
21776,3
21777,2
21778,5
21779,2
21780,3
21781,2
21782,2
21783,3
21784,2
21785,3
21786,2
21787,3
21788,3
21789,2
21790,3
21791,4
21792,2
21793,2
21794,2
21795,2
21796,2
21797,3
21798,2
21799,5
21800,2
21801,2
21802,2
21803,2
21804,2
21805,2
21806,2
21807,2
21808,3
21809,2
21810,2
21811,2
21812,2
21813,2
21814,3
21815,2
21816,2
21817,2
21818,3
21819,3
21820,3
21821,2
21822,4
21823,2
21824,2
21825,4
21826,2
21827,2
21828,3
21829,3
21830,4
21831,3
21832,2
21833,2
21834,2
21835,2
21836,3
21837,3
21838,2
21839,3
21840,2
21841,2
21842,2
21843,2
21844,3
21845,2
21846,3
21847,2
21848,3
21849,3
21850,3
21851,3
21852,2
21853,2
21854,2
21855,2
21856,3
21857,2
21858,3
21859,3
21860,4
21861,2
21862,2
21863,3
21864,3
21865,2
21866,4
21867,2
21868,3
21869,3
21870,3
21871,2
21872,2
21873,2
21874,2
21875,3
21876,2
21877,3
21878,3
21879,3
21880,2
21881,2
21882,2
21883,3
21884,3
21885,2
21886,2
21887,2
21888,3
21889,2
21890,2
21891,2
21892,3
21893,2
21894,3
21895,2
21896,2
21897,3
21898,2
21899,3
21900,3
21901,3
21902,3
21903,2
21904,3
21905,4
21906,2
21907,2
21908,2
21909,3
21910,2
21911,3
21912,4
21913,3
21914,2
21915,3
21916,2
21917,3
21918,3
21919,4
21920,2
21921,2
21922,2
21923,3
21924,2
21925,2
21926,3
21927,2
21928,3
21929,3
21930,3
21931,2
21932,2
21933,2
21934,4
21935,2
21936,2
21937,2
21938,5
21939,2
21940,4
21941,2
21942,2
21943,5
21944,2
21945,2
21946,3
21947,3
21948,4
21949,2
21950,2
21951,4
21952,3
21953,3
21954,2
21955,2
21956,2
21957,2
21958,3
21959,2
21960,4
21961,2
21962,3
21963,3
21964,4
21965,3
21966,2
21967,3
21968,3
21969,3
21970,2
21971,2
21972,2
21973,2
21974,2
21975,2
21976,2
21977,2
21978,2
21979,2
21980,2
21981,4
21982,2
21983,3
21984,2
21985,2
21986,3
21987,2
21988,2
21989,2
21990,3
21991,2
21992,3
21993,3
21994,2
21995,2
21996,2
21997,2
21998,2
21999,2
22000,2
22001,2
22002,2
22003,3
22004,4
22005,2
22006,4
22007,2
22008,2
22009,2
22010,4
22011,2
22012,3
22013,2
22014,2
22015,3
22016,2
22017,2
22018,3
22019,5
22020,3
22021,2
22022,3
22023,2
22024,3
22025,2
22026,2
22027,3
22028,3
22029,2
22030,4
22031,2
22032,2
22033,2
22034,2
22035,2
22036,5
22037,3
22038,2
22039,2
22040,4
22041,3
22042,2
22043,3
22044,2
22045,3
22046,3
22047,2
22048,2
22049,3
22050,2
22051,2
22052,2
22053,2
22054,2
22055,2
22056,3
22057,2
22058,2
22059,2
22060,5
22061,2
22062,2
22063,2
22064,3
22065,2
22066,3
22067,2
22068,2
22069,4
22070,2
22071,4
22072,2
22073,4
22074,2
22075,2
22076,2
22077,2
22078,2
22079,3
22080,2
22081,2
22082,3
22083,2
22084,4
22085,3
22086,2
22087,4
22088,4
22089,4
22090,4
22091,3
22092,2
22093,2
22094,2
22095,2
22096,2
22097,3
22098,3
22099,2
22100,2
22101,3
22102,2
22103,4
22104,2
22105,3
22106,2
22107,2
22108,4
22109,2
22110,2
22111,2
22112,2
22113,2
22114,2
22115,2
22116,2
22117,2
22118,2
22119,4
22120,2
22121,3
22122,2
22123,2
22124,2
22125,2
22126,2
22127,2
22128,2
22129,2
22130,2
22131,2
22132,5
22133,2
22134,2
22135,4
22136,2
22137,4
22138,2
22139,2
22140,4
22141,3
22142,2
22143,2
22144,4
22145,4
22146,2
22147,5
22148,2
22149,4
22150,2
22151,4
22152,2
22153,2
22154,2
22155,3
22156,2
22157,2
22158,4
22159,3
22160,2
22161,3
22162,2
22163,2
22164,2
22165,2
22166,3
22167,3
22168,2
22169,2
22170,3
22171,2
22172,2
22173,2
22174,3
22175,3
22176,4
22177,3
22178,2
22179,2
22180,2
22181,3
22182,2
22183,2
22184,2
22185,2
22186,2
22187,2
22188,2
22189,3
22190,2
22191,2
22192,2
22193,3
22194,2
22195,2
22196,2
22197,2
22198,2
22199,2
22200,4
22201,3
22202,2
22203,2
22204,2
22205,2
22206,5
22207,5
22208,5
22209,2
22210,2
